date,horse_no,plc,horse,jockey,trainer,actual_wt,declar_horse_wt,draw,lbw,running_position,finish_time,win_odds
2017/04/12,12,12,騂龍(V212),何澤堯,蔡約翰,114,1097,1,14-3/4,3 1 1 3 9 12,2.19.46,5.3
2017/04/09,3,6,慷慨寶(S096),蔣嘉琦,葉楚航,121,1121,6,2-1/2,1 1 1 6,1.23.20,15
2017/04/09,2,7,小奇妙(T298),杜利萊,文家良,131,1206,13,3,9 3 3 7,1.23.29,51
2017/04/12,1,2,得意繽紛(V146),潘頓,蔡約翰,133,991,8,3/4,2 2 2,1.10.67,4.8
2017/04/12,2,3,快馬奔馳(V413),羅理雅,徐雨石,132,1192,9,3/4,6 6 3,1.10.67,9.5
2017/05/10,1,8,紫電明珠(P256),巫顯東,呂健威,123,1177,1,3-1/2,2 2 2 8,1.40.78,38
2017/05/10,4,9,獻惑(A146),蔣嘉琦,告東尼,121,1147,4,5-1/4,1 1 1 9,1.41.02,2.8
2017/04/23,12,1,金地飛客(V161),蘇狄雄,蘇保羅,113,1193,4,-,12 10 1,1.09.13,7.4
2017/04/23,7,1,運來寶寶(V017),潘頓,容天鵬,120,1070,12,-,2 1 1,0.56.62,3
2017/04/09,13,8,隨時候命(T383),吳嘉晉,方嘉柏,112,1126,14,3-3/4,13 14 12 8,1.23.41,23
2017/04/09,14,9,可攻可守(V365),黎海榮,蘇偉賢,117,1120,4,4,14 13 14 9,1.23.46,93
2017/04/12,10,4,紅褲精神(S329),田泰安,霍利時,116,1060,10,1-1/2,10 9 4,1.10.76,9.2
2017/04/12,11,5,聖驛善(N409),賴維銘,吳定強,115,1088,7,1-3/4,8 7 5,1.10.80,70
2017/05/10,3,10,沙角威龍(S148),楊明綸,李易達,125,1062,9,5-1/4,12 12 11 10,1.41.03,12
2017/05/10,10,11,荷蘭風車(T288),賴維銘,鄭俊偉,115,1024,7,5-1/4,6 6 7 11,1.41.04,82
2017/04/23,11,2,天皇巨星(V367),史卓豐,高伯新,118,1147,2,1/2,7 3 2,1.09.23,11
2017/04/23,5,3,兄弟熊(V203),柏寶,霍利時,128,1216,1,2-1/4,1 1 3,1.09.52,5.1
2017/04/23,9,2,火麒麟(T052),田泰安,姚本輝,120,1088,10,3-1/4,7 6 2,0.57.13,12
2017/04/23,5,3,翡翠劇院(A040),李寶利,文家良,124,1073,8,4,9 8 3,0.57.24,48
2017/04/09,6,10,智愛(A010),祈普敦,蘇保羅,124,1177,5,4-1/4,3 7 9 10,1.23.47,7
2017/04/09,9,11,赤兔(A029),梁家俊,徐雨石,119,1052,2,4-1/4,5 12 10 11,1.23.48,51
2017/04/12,4,6,勝在煌(S425),李寶利,葉楚航,117,1114,2,2,5 4 6,1.10.84,8.8
2017/04/12,7,7,獻惑(A146),史卓豐,告東尼,119,1134,4,2,3 5 7,1.10.86,3.5
2017/05/10,9,12,常妙星(N432),田泰安,霍利時,118,1160,5,6-3/4,7 8 9 12,1.41.28,41
2017/04/23,9,4,御風雲(V231),潘明輝,文家良,109,1158,5,2-1/2,6 6 4,1.09.54,8
2017/04/23,3,5,八心之友(A007),杜利萊,蔡約翰,129,1017,9,2-1/2,5 7 5,1.09.54,18
2017/04/23,8,4,忠心義氣(S404),潘明輝,賀賢,110,1146,9,4-1/4,6 5 4,0.57.29,7.6
2017/04/23,6,5,永勝神駒(V199),蔡明紹,高伯新,121,1133,3,5-3/4,11 10 5,0.57.55,15
2017/04/09,11,12,飛雲寶(V392),楊明綸,姚本輝,117,1072,3,5-1/2,10 11 13 12,1.23.68,86
2017/04/09,4,13,幸運神威(V284),潘頓,容天鵬,126,1250,10,7-1/2,8 8 6 13,1.24.03,3.9
2017/04/12,5,8,蓋世之寶(V306),祈普敦,約翰摩亞,126,1122,11,2-1/4,4 3 8,1.10.88,16
2017/04/12,9,9,瀟洒兄弟(V022),巫顯東,沈集成,108,1110,3,3-3/4,1 1 9,1.11.12,4.5
2017/04/23,10,6,銀城福星(V088),巫顯東,約翰摩亞,108,1161,3,2-3/4,2 2 6,1.09.59,11
2017/04/23,2,7,快馬奔馳(V413),何澤堯,徐雨石,131,1201,7,3-3/4,4 4 7,1.09.74,10
2017/04/23,1,6,美麗皇牌(V135),莫雷拉,告東尼,133,1121,5,6-1/2,4 2 6,0.57.65,3.5
2017/04/23,10,7,海之濤(N317),楊明綸,李易達,114,1183,11,7-1/2,3 4 7,0.57.80,99
2017/04/09,5,14,超駿(V422),田泰安,賀賢,125,1114,7,10-1/4,12 10 11 14,1.24.45,99
2017/04/12,6,10,光輝之星(N387),梁家俊,容天鵬,117,1035,1,4,11 11 10,1.11.17,33
2017/04/12,3,11,確威龍(P190),蔣嘉琦,告達理,126,1044,12,5,12 12 11,1.11.35,40
2017/04/23,1,8,仁仁友福(P400),黃皓楠,鄭俊偉,126,1130,10,3-3/4,9 12 8,1.09.74,47
2017/04/23,6,9,料事如神(A191),祈普敦,蘇偉賢,125,1046,6,4,10 9 9,1.09.76,99
2017/04/23,4,8,開心再現(A216),祈普敦,蘇偉賢,126,1153,1,7-1/2,5 7 8,0.57.81,5.4
2017/04/23,2,9,好客本色(A261),史卓豐,葉楚航,130,1088,7,9-1/4,8 9 9,0.58.08,44
2017/04/12,8,12,精英快車(T344),黎海榮,姚本輝,119,1130,5,13-1/4,7 8 12,1.12.65,99
2017/04/12,(S402),WV,喜俊寶130,李寶利,方嘉柏,1131,---,---,-,,---,---
2017/04/23,4,10,一本萬利(V234),潘頓,容天鵬,129,1133,8,4-1/4,8 8 10,1.09.81,5.2
2017/04/23,8,11,喜得龍(V009),莫雷拉,方嘉柏,123,1003,12,6-1/2,3 5 11,1.10.18,5.1
2017/04/23,3,10,力王(A065),吳嘉晉,霍利時,122,1034,4,9-1/2,12 12 10,0.58.15,99
2017/04/23,12,11,快寶駒(S240),蔣嘉琦,苗禮德,110,1163,2,11,1 3 11,0.58.37,14
2017/04/23,7,12,又襟又準(S301),李寶利,葉楚航,124,1130,11,26-1/4,11 11 12,1.13.35,99
2017/05/10,5,1,越感(T273),祈普敦,霍利時,128,1207,3,-,5 5 1,1.09.74,14
2017/04/12,3,1,勝得威(A025),潘頓,告東尼,127,1082,9,-,1 1 1 1,1.39.28,3.5
2017/04/23,11,12,都靈明珠(P267),蘇狄雄,何良,114,1108,6,15-1/4,10 11 12,0.59.06,90
2017/05/10,8,2,美妙星(A202),郭能,呂健威,124,1092,2,頸位,7 6 2,1.09.79,4.9
2017/05/10,7,3,叫關健康(A064),韋達,文家良,125,1041,5,1/2,3 3 3,1.09.83,2.3
2017/04/12,1,2,旌暉(V077),羅理雅,姚本輝,133,1020,4,3-1/2,3 3 2 2,1.39.83,4.5
2017/04/12,6,3,順勢寶(V310),何澤堯,賀賢,116,1019,8,4-1/4,11 11 11 3,1.39.94,12
2017/04/23,9,1,彩福(T371),何澤堯,約翰摩亞,114,1146,1,-,4 3 4 1,1.21.87,10
2017/04/09,7,1,佳龍駒(V082),莫雷拉,約翰摩亞,123,1168,5,-,3 4 3 1,1.33.74,1.6
2017/05/10,11,4,合作愉快(T392),楊明綸,容天鵬,116,1150,9,2-3/4,2 2 4,1.10.18,19
2017/05/10,3,5,狀元才(V016),巫顯東,葉楚航,120,1109,6,3-1/2,8 8 5,1.10.29,34
2017/04/12,4,4,勁趣(T188),韋達,霍利時,125,1140,3,5,9 7 7 4,1.40.08,12
2017/04/12,11,5,發明小子(T379),史卓豐,沈集成,115,1014,1,5-3/4,8 9 8 5,1.40.21,12
2017/04/23,5,2,加州議長(A114),蔡明紹,告東尼,119,1145,6,鼻位,1 2 2 2,1.21.87,4.7
2017/04/23,2,3,永旺年年(T245),潘明輝,沈集成,123,1130,8,短馬頭位,3 4 3 3,1.21.89,15
2017/04/09,2,2,美麗大師(S411),潘頓,告東尼,128,1137,2,1/2,6 6 6 2,1.33.83,6.3
2017/04/09,9,3,縱橫大地(T219),羅理雅,沈集成,123,1046,1,2-3/4,4 3 4 3,1.34.20,62
2017/04/09,5,1,奮鬥雄心(T184),田泰安,姚本輝,129,1157,4,-,5 6 5 1,1.21.74,5.4
2017/05/10,2,6,實力飛駒(V138),潘頓,蘇保羅,130,1063,10,3-3/4,1 1 6,1.10.35,14
2017/05/10,10,7,快樂魔王(A197),田泰安,賀賢,123,1081,7,4-3/4,11 9 7,1.10.49,99
2017/04/23,1,1,花月流星(T171),潘明輝,約翰摩亞,123,1172,1,-,1 1 1,1.08.67,4.5
2017/04/23,4,1,綽綽有餘(T223),莫雷拉,方嘉柏,130,1111,7,-,2 2 2 1,1.39.42,5.6
2017/04/12,2,6,喜喜寶(S125),李寶利,方嘉柏,128,1073,2,6-1/4,5 5 6 6,1.40.28,18
2017/04/12,7,7,魅力知友(A136),田泰安,蔡約翰,118,1119,11,6-1/2,10 10 10 7,1.40.34,6.9
2017/04/23,10,4,人民武士(T305),田泰安,約翰摩亞,116,1147,2,1/2,6 5 5 4,1.21.96,9.8
2017/04/23,3,5,西方快車(A090),莫雷拉,蔡約翰,132,1263,7,1-3/4,7 8 7 5,1.22.16,2
2017/04/09,3,4,明月千里(V083),祈普敦,約翰摩亞,128,1036,7,3,7 7 7 4,1.34.23,5.8
2017/04/09,4,5,將男(P192),郭能,告東尼,128,1168,10,3-1/4,2 2 2 5,1.34.26,36
2017/04/09,1,2,龍船(V186),柏寶,蔡約翰,133,1050,5,頸位,8 9 8 2,1.21.78,46
2017/04/09,13,3,育成寶貝(T427),巫顯東,沈集成,104,1112,12,2,3 1 1 3,1.22.04,6.1
2017/05/10,1,8,最驫(A022),蔣嘉琦,沈集成,128,1117,4,5,4 4 8,1.10.53,11
2017/05/10,6,9,中華寶貝(S172),李寶利,徐雨石,126,1153,8,6,10 11 9,1.10.70,14
2017/04/23,4,2,仁愛之星(T389),杜利萊,容天鵬,128,1261,3,短馬頭位,5 4 2,1.08.70,5.4
2017/04/23,8,3,歡樂一生(T134),黃皓楠,高伯新,118,1124,7,頸位,2 2 3,1.08.72,14
2017/04/23,6,2,英才(S344),李寶利,容天鵬,127,1186,2,一頭位,4 4 3 2,1.39.46,6.4
2017/04/23,7,3,銳闖(V349),潘明輝,賀賢,115,1039,5,頸位,1 1 1 3,1.39.49,69
2017/04/12,8,8,明月青天(A091),梁家俊,約翰摩亞,115,1050,12,6-3/4,12 12 12 8,1.40.37,75
2017/04/12,10,9,神威敖翔(V150),蔣嘉琦,告達理,109,1137,10,9-1/2,2 2 3 9,1.40.81,37
2017/04/23,4,6,赤兔寶駒(A115),李寶利,何良,120,1075,3,2-3/4,9 7 6 6,1.22.31,6.5
2017/04/23,7,7,勢必跑(T094),楊明綸,方嘉柏,114,1056,9,3,8 9 8 7,1.22.36,57
2017/04/09,5,6,詠彩繽紛(S391),柏寶,蔡約翰,123,1147,6,3-3/4,1 1 1 6,1.34.35,11
2017/04/09,1,7,喜蓮獎星(V167),韋達,約翰摩亞,128,1068,8,4,8 9 9 7,1.34.39,10
2017/04/09,2,4,大聚會(V293),郭能,容天鵬,133,1057,13,3,7 7 7 4,1.22.21,18
2017/04/09,14,5,勇冠王(T028),梁家俊,蘇保羅,113,1154,11,3-1/4,14 13 13 5,1.22.24,66
2017/04/09,9,1,大運舞台(T256),巫顯東,葉楚航,113,1085,13,-,1 1 1 1,1.35.55,8.1
2017/05/10,9,10,秘密武器(V248),杜利萊,蔡約翰,124,1176,12,6-1/2,6 7 10,1.10.77,18
2017/05/10,12,11,競駿時代(V116),黃皓楠,蘇偉賢,109,1031,11,10-1/2,9 10 11,1.11.42,13
2017/04/23,11,4,開心旅程(S299),李寶利,何良,117,1060,4,1-3/4,10 6 4,1.08.95,10
2017/04/23,10,5,機緣再現(T376),田泰安,李易達,122,1230,9,3-1/4,7 5 5,1.09.18,12
2017/04/23,11,4,榮冠大道(V378),蘇狄雄,葉楚航,119,1144,1,3-1/4,6 6 6 4,1.39.94,31
2017/04/23,5,5,大步走(V336),黎海榮,何良,127,1134,10,3-3/4,13 13 12 5,1.40.02,99
2017/04/12,9,10,怪獸家長(V214),黎海榮,何良,115,1087,7,10-1/2,7 8 9 10,1.40.98,28
2017/04/12,5,11,加州騰龍(V170),郭能,告東尼,123,1073,6,12-1/4,4 4 4 11,1.41.25,9.1
2017/04/23,6,8,藍天堡馬(T186),黃皓楠,徐雨石,110,1140,4,6-1/4,5 6 9 8,1.22.89,90
2017/04/23,8,9,小米周(T355),巫顯東,沈集成,106,1182,5,6-1/4,2 1 1 9,1.22.89,15
2017/04/09,6,8,威爾頓(P270),田泰安,約翰摩亞,123,1076,3,5,9 8 8 8,1.34.52,50
2017/04/09,8,9,馬上發財(T118),蔣嘉琦,苗禮德,123,1090,9,5-3/4,5 5 5 9,1.34.64,99
2017/04/09,10,6,博利多(A212),韋達,高伯新,123,1110,14,3-1/4,6 5 3 6,1.22.25,60
2017/04/09,3,7,辣得很(T234),史卓豐,文家良,133,1146,1,3-3/4,4 4 6 7,1.22.34,10
2017/04/09,14,2,塑料喜(T326),楊明綸,呂健威,112,1038,4,1,2 3 2 2,1.35.70,5
2017/04/09,1,3,雄心速龍(V265),潘頓,高伯新,133,1108,11,1-3/4,12 12 9 3,1.35.81,8.2
2017/05/10,4,12,風火勁駒(V070),何澤堯,告東尼,126,1088,1,12,12 12 12,1.11.66,14
2017/04/23,7,6,鐵男(V264),莫雷拉,蔡約翰,125,1088,8,4-1/4,8 10 6,1.09.35,4.9
2017/04/23,2,7,老友記(T313),蔣嘉琦,徐雨石,127,1108,11,4-3/4,3 3 7,1.09.43,20
2017/04/23,8,6,旅遊大使(T113),潘頓,蘇偉賢,125,1106,4,3-3/4,11 10 9 6,1.40.03,2.3
2017/04/23,1,7,尊兄(P436),杜利萊,鄭俊偉,133,1170,13,4-1/4,9 9 10 7,1.40.11,42
2017/04/12,12,12,瑰麗傳奇(V132),蔡明紹,方嘉柏,125,1021,5,23,6 6 5 12,1.42.96,11
2017/04/12,(P210),WV,勝飛120,祈普敦,蘇保羅,1184,---,---,-,,---,---
2017/04/09,2,1,皇帝誥令(T274),柏寶,蘇偉賢,133,1085,8,-,2 4 4 3 1,1.48.57,4.6
2017/04/23,1,WV,無敵飛龍(V166),祈普敦,約翰摩亞,133,-,---,---,,-,---
2017/04/09,8,1,獅子驄(V290),巫顯東,徐雨石,112,1179,7,-,1 1 1,1.09.58,2.2
2017/04/09,10,WV-A,赤兔寶駒(A115),史卓豐,何良,123,1079,---,---,,-,---
2017/04/09,6,8,旺財生暉(S418),蘇狄雄,葉楚航,125,1129,10,4-1/4,12 10 10 8,1.22.43,23
2017/04/09,4,9,綠勇士(V126),莫雷拉,約翰摩亞,130,1173,2,4-1/4,10 11 11 9,1.22.44,4
2017/04/09,10,4,佳運來(T380),黎海榮,李易達,122,998,3,2-1/4,5 7 7 4,1.35.90,17
2017/04/09,3,5,綽綽有餘(T223),莫雷拉,方嘉柏,128,1127,1,3-1/2,4 5 4 5,1.36.12,4.7
2017/04/23,5,8,真好漢(T213),潘頓,蘇偉賢,128,1188,12,5-1/4,9 7 8,1.09.50,6.2
2017/04/23,9,9,好益善(T302),蔡明紹,沈集成,124,1164,6,6,6 9 9,1.09.64,10
2017/04/23,2,8,連利進寶(T181),柏寶,蘇保羅,132,1269,9,4-1/2,7 7 5 8,1.40.13,5.9
2017/04/23,13,9,執子之手(P185),蔣嘉琦,呂健威,111,1208,6,5-3/4,8 8 8 9,1.40.32,57
2017/04/12,(A156),WV,智勇威龍113,蔡明紹,苗禮德,1073,---,---,-,,---,---
2017/04/09,1,2,財歡笑(S346),羅理雅,徐雨石,133,1228,11,2-3/4,7 2 2 2 2,1.49.00,12
2017/04/09,4,3,友瑩采(V213),祈普敦,蘇保羅,131,1189,14,4,14 13 13 10 3,1.49.19,7.7
2017/04/09,6,2,開心遊戲(V024),莫雷拉,蔡約翰,124,1116,12,短馬頭位,2 2 2,1.09.60,3.8
2017/04/09,5,3,金剛之星(A067),郭能,沈集成,125,1154,1,1,4 3 3,1.09.74,8.1
2017/04/09,7,10,喜皇駒(V300),杜利萊,方嘉柏,125,1104,3,4-3/4,9 8 9 10,1.22.50,15
2017/04/09,9,11,劍聶風(A201),羅理雅,鄭俊偉,124,1047,9,5,11 12 12 11,1.22.56,39
2017/04/09,6,6,甜統(V089),郭能,約翰摩亞,124,1098,2,4-1/4,8 8 6 6,1.36.22,10
2017/04/09,11,7,幸運七星(V263),祈普敦,姚本輝,122,1033,7,4-1/4,9 10 10 7,1.36.22,11
2017/04/23,12,10,金多多(S439),蘇狄雄,蘇保羅,112,1122,10,7-1/4,12 11 10,1.09.84,25
2017/04/23,6,11,俊哥兒(V404),吳嘉晉,告東尼,121,1071,5,7-1/2,4 8 11,1.09.86,94
2017/04/23,9,10,智有心得(V354),巫顯東,鄭俊偉,113,1124,8,6,5 5 7 10,1.40.40,17
2017/04/23,10,11,威震天(V119),楊明綸,姚本輝,121,1078,11,7-1/4,3 3 4 11,1.40.59,55
2017/04/09,5,1,乘勢好運(V151),潘頓,容天鵬,130,1129,7,-,2 2 1,0.55.48,10
2017/04/09,8,4,駕悅(S241),楊明綸,李易達,127,1156,4,4,6 7 7 5 4,1.49.20,7.9
2017/04/09,6,5,津津樂道(N248),莫雷拉,賀賢,131,1088,5,4-1/2,8 9 10 7 5,1.49.28,4.1
2017/04/09,7,4,靚猴王(S280),田泰安,文家良,122,1057,4,1,6 5 4,1.09.75,10
2017/04/09,10,5,珍珠旺(S138),黎海榮,苗禮德,118,1048,9,1-3/4,9 10 5,1.09.87,36
2017/04/09,12,12,回憶(A227),黎海榮,徐雨石,119,1031,6,5-1/4,13 14 14 12,1.22.57,99
2017/04/09,11,13,正是你(S349),楊明綸,李易達,119,1149,7,6,2 2 4 13,1.22.71,38
2017/04/09,7,8,星二快勝(V320),羅理雅,文家良,123,1038,14,7-1/2,7 2 3 8,1.36.75,26
2017/04/09,13,9,上浦將王(A084),吳嘉晉,徐雨石,112,1086,8,7-1/2,11 11 11 9,1.36.76,99
2017/04/23,3,12,玩得喜(A239),何澤堯,方嘉柏,126,1108,2,11,11 12 12,1.10.42,99
2017/04/23,12,12,歐洲巨星(V313),蔡明紹,鄭俊偉,117,1070,12,10,12 12 11 12,1.41.00,13
2017/04/23,3,13,情意相投(T364),田泰安,吳定強,130,1030,3,14-1/2,10 11 13 13,1.41.75,34
2017/04/09,10,2,美麗皇牌(V135),史卓豐,告東尼,124,1129,8,一頭位,1 1 2,0.55.52,14
2017/04/09,4,3,陀飛輪(T051),羅理雅,姚本輝,131,1104,14,1-3/4,6 6 3,0.55.75,12
2017/04/09,13,6,魔幻神駿(V317),杜利萊,沈集成,120,1035,13,6,1 1 1 1 6,1.49.51,22
2017/04/09,7,7,強中堅(N177),潘頓,李易達,130,1099,12,6,11 12 11 11 7,1.49.52,18
2017/04/09,1,6,多紅利(A215),祈普敦,約翰摩亞,133,1128,11,4-1/4,10 8 6,1.10.28,13
2017/04/09,2,7,狀元才(V016),蔣嘉琦,葉楚航,127,1106,2,5-1/2,7 7 7,1.10.46,30
2017/04/09,8,14,一定賺(V398),潘頓,告東尼,124,1202,8,8,1 3 2 14,1.23.04,3.8
2017/04/09,12,10,雄獅動力(A122),蔣嘉琦,蘇偉賢,114,1059,5,8-1/2,3 4 5 10,1.36.90,99
2017/04/09,4,11,駟寶(T108),柏寶,告東尼,126,1064,9,9-3/4,13 13 13 11,1.37.10,11
2017/04/09,7,4,首映(A051),莫雷拉,蔡約翰,129,1105,4,2,7 5 4,0.55.79,2.3
2017/04/09,2,5,皇龍大將(T400),巫顯東,徐雨石,123,1102,10,2-3/4,9 10 5,0.55.93,6.6
2017/04/09,8,1,靠眼光(A211),莫雷拉,蘇偉賢,126,1102,14,-,3 4 1,0.55.40,1.8
2017/04/23,7,1,好腳頭(S131),田泰安,鄭俊偉,119,1123,1,-,6 6 5 1,1.39.03,6.5
2017/04/09,3,8,糖黐豆(S205),史卓豐,方嘉柏,133,1003,10,6-1/2,13 14 14 14 8,1.49.60,40
2017/04/09,5,9,盛勢東方(V295),蘇狄雄,何良,129,1010,6,7,12 11 12 12 9,1.49.67,11
2017/04/09,9,8,陽光大地(A130),杜利萊,鄭俊偉,119,1067,8,6-1/4,3 4 8,1.10.57,12
2017/04/09,11,9,有品(V241),梁家俊,姚本輝,114,1097,10,7-1/2,8 9 9,1.10.77,99
2017/04/09,5,12,得其康(V260),田泰安,霍利時,124,999,6,10-1/4,6 6 8 12,1.37.18,12
2017/04/09,2,13,荷蘭風車(T288),蘇狄雄,鄭俊偉,113,1035,12,11,10 9 12 13,1.37.33,99
2017/04/09,3,6,上浦猛將(P429),郭能,霍利時,133,1135,11,4-1/4,12 9 6,0.56.15,52
2017/04/09,8,7,開心有你(T402),田泰安,姚本輝,129,1117,5,4-3/4,3 3 7,0.56.22,27
2017/04/09,5,2,鞍歌(A177),史卓豐,姚本輝,126,1132,6,一頭位,1 1 2,0.55.43,14
2017/04/09,1,3,炸魚薯條(T099),巫顯東,李易達,123,1091,7,4-3/4,2 3 3,0.56.16,8.3
2017/04/23,1,2,皇牌(T199),祈普敦,苗禮德,133,1144,13,短馬頭位,12 11 10 2,1.39.04,29
2017/04/23,12,3,埼豐(A083),黃皓楠,徐雨石,109,996,3,3/4,1 1 1 3,1.39.15,8.9
2017/04/09,10,10,富貴榮華(P324),蔣嘉琦,文家良,120,994,3,7,10 10 8 9 10,1.49.68,22
2017/04/09,11,11,友歡笑(S074),黎海榮,霍利時,124,971,2,8,4 3 3 4 11,1.49.86,99
2017/04/09,4,1,紅衣醒神(V153),莫雷拉,蔡約翰,123,1093,5,-,8 7 1,1.08.46,3.4
2017/04/12,8,1,駿明珍寶(V229),田泰安,蔡約翰,121,1119,1,-,3 3 1,1.10.41,4
2017/04/09,12,10,華美之寶(S247),吳嘉晉,告東尼,111,1142,6,7-1/2,5 6 10,1.10.77,40
2017/04/09,3,11,力王(A065),蘇狄雄,霍利時,128,1039,3,8-3/4,12 11 11,1.10.97,99
2017/04/09,8,14,奔馳寶馬(V038),梁家俊,蘇保羅,121,1180,10,62,14 14 14 14,1.45.46,12
2017/04/09,(T201),WV,搵銀天皇130,蘇狄雄,賀賢,-,---,---,-,,---,---
2017/04/09,6,8,勝利名星(T426),杜利萊,方嘉柏,130,1204,12,4-3/4,8 8 8,0.56.23,8.2
2017/04/09,13,9,加州勇將(A117),吳嘉晉,告東尼,108,965,1,5-3/4,10 11 9,0.56.41,99
2017/04/09,3,4,愛樂寶(A150),潘頓,方嘉柏,126,1083,9,5-1/4,12 7 4,0.56.22,8
2017/04/09,10,5,要風得鋒(P063),蘇狄雄,高伯新,123,1248,2,7-1/4,5 2 5,0.56.56,59
2017/04/23,13,4,可攻可守(V365),黎海榮,蘇偉賢,115,1107,7,2,9 8 7 4,1.39.33,95
2017/04/23,9,5,雄獅動力(A122),何澤堯,蘇偉賢,115,1060,2,2-3/4,3 3 4 5,1.39.48,16
2017/04/23,2,1,當家精選(V388),莫雷拉,蔡約翰,132,1124,7,-,2 3 3 1,1.21.97,1.3
2017/04/23,2,1,積極皇(A124),李寶利,姚本輝,132,1086,13,-,3 1 1,0.56.88,4.2
2017/04/09,12,12,非凡者(T089),巫顯東,徐雨石,113,1080,1,9-3/4,5 5 5 6 12,1.50.13,10
2017/04/09,14,13,掌握時機(T019),田泰安,容天鵬,113,1096,7,10-3/4,9 8 9 8 13,1.50.27,39
2017/04/09,2,2,幸福指數(S143),郭能,告東尼,123,1138,2,1/2,1 1 2,1.08.56,7
2017/04/09,3,3 平頭馬,有得威(S398),羅理雅,姚本輝,123,1127,3,2-3/4,6 6 4,1.08.90,9.9
2017/04/12,3,2,你知我心(P041),蔣嘉琦,告達理,123,1239,10,頸位,1 1 2,1.10.46,24
2017/04/12,7,3,同進(V315),何澤堯,方嘉柏,120,1072,9,1/2,9 9 3,1.10.48,3.5
2017/04/09,4,12,玩得喜(A239),潘頓,方嘉柏,128,1097,5,11-1/2,11 12 12,1.11.42,38
2017/04/09,(T414),WV,光明大地126,柏寶,何良,1107,---,---,-,,---,---
2017/04/09,14,10,海之濤(N317),楊明綸,李易達,112,1202,9,6,4 7 10,0.56.43,99
2017/04/09,11,11,勤德兼備(A071),蘇狄雄,賀賢,122,1036,2,6,13 12 11,0.56.43,99
2017/04/09,11,6,獵狐者(V221),楊明綸,呂健威,122,1078,1,8,11 9 6,0.56.68,23
2017/04/09,4,7,金禧足球(A085),田泰安,霍利時,126,1049,4,11-3/4,10 12 7,0.57.28,99
2017/04/23,5,6,馬飛龍(S121),莫雷拉,賀賢,121,1053,14,3,7 4 3 6,1.39.53,6.2
2017/04/23,4,7,金龍(S339),蔡明紹,高伯新,123,1128,12,4-1/2,14 13 11 7,1.39.76,23
2017/04/23,4,2,再開心(T087),祈普敦,蘇保羅,128,1214,14,1-1/4,14 13 10 2,1.22.17,19
2017/04/23,3,3,比卡超(S298),田泰安,霍利時,129,1132,8,1-1/2,11 9 8 3,1.22.23,26
2017/04/23,6,2,龍城猛將(V225),祈普敦,苗禮德,126,1188,3,2,4 4 2,0.57.20,4
2017/04/23,8,3,自由旺(A209),杜利萊,方嘉柏,125,1090,12,2-1/2,5 3 3,0.57.31,3.7
2017/04/09,9,14,馬來之珍(N416),韋達,告達理,126,1190,9,19,3 6 6 13 14,1.51.61,32
2017/05/10,2,1,破風者(V261),史卓豐,苗禮德,132,1098,4,-,2 2 1,1.10.69,2.1
2017/04/09,7,3 平頭馬,澳斯卡(T251),史卓豐,蔡約翰,123,1161,1,2-3/4,4 3 4,1.08.90,18
2017/04/09,1,5,幸運如意(T211),柏寶,呂健威,123,1072,6,2-1/2,5 5 3,1.08.86,1.8
2017/04/12,2,4,嘉福(V059),羅理雅,文家良,133,1131,3,1-3/4,5 5 4,1.10.70,9.7
2017/04/12,12,5,勝利歡星(V358),梁家俊,約翰摩亞,114,1047,8,2,8 8 5,1.10.74,74
2017/04/09,12,12,翡翠劇院(A040),蔣嘉琦,文家良,116,1082,6,6,14 13 12,0.56.43,24
2017/04/09,9,13,確威風(A094),祈普敦,約翰摩亞,128,1093,13,7,11 14 13,0.56.61,26
2017/04/09,12,8,電訊太神(A018),黎海榮,呂健威,124,1064,3,12-1/4,14 13 8,0.57.34,99
2017/04/09,6,9,友情永在(A033),羅理雅,賀賢,126,1050,5,12-3/4,4 5 9,0.57.43,22
2017/04/23,11,8,盛勢(V243),史卓豐,葉楚航,117,1037,10,4-3/4,11 12 12 8,1.39.80,9.4
2017/04/23,14,9,勁風(T285),潘明輝,蘇保羅,105,1173,9,5-1/4,4 5 6 9,1.39.86,8.7
2017/04/23,14,4,綠勇士(V126),柏寶,約翰摩亞,119,1173,3,3,6 6 6 4,1.22.45,21
2017/04/23,8,5,恆駿寶駒(T262),蘇狄雄,蘇偉賢,122,1102,1,4,9 11 12 5,1.22.60,17
2017/04/23,13,4,聖驛善(N409),賴維銘,吳定強,114,1065,6,3-1/4,9 9 4,0.57.40,48
2017/04/23,10,5,閃耀飛輪(A104),楊明綸,徐雨石,123,1116,7,3-1/2,1 2 5,0.57.45,25
2017/05/10,5,2,教主(A063),楊明綸,容天鵬,122,1153,5,2-3/4,6 6 2,1.11.13,60
2017/05/10,9,3,紅褲精神(S329),田泰安,霍利時,119,1052,1,3,4 4 3,1.11.15,6.2
2017/04/09,5,6,首飾太陽(T301),潘頓,蔡約翰,123,1124,4,3-1/4,3 4 6,1.08.98,28
2017/04/09,6,7,飛來猛(S284),田泰安,約翰摩亞,123,1161,7,4-1/4,2 2 7,1.09.14,60
2017/04/12,6,6,大英雄(V278),郭能,沈集成,124,1269,7,2-3/4,4 4 6,1.10.84,8.3
2017/04/12,4,7,美妙星(A202),李寶利,呂健威,125,1098,11,3,12 12 7,1.10.91,15
